gender,age
female,56
female,50
male,36
male,109
male,37
male,47
male,38
male,38
female,55
male,110
male,30
male,35
male,29
male,37
female,39
male,70
female,37
male,110
male,28
male,35
female,29
male,30
male,77
male,110
male,29
male,50
female,27
male,49
female,30
male,59
male,47
male,27
male,30
female,30
female,25
male,47
male,55
male,37
male,50
female,46
male,37
male,38
male,36
female,27
male,40
male,70
male,26
male,46
male,29
male,30
male,30
male,38
male,109
male,47
male,27
male,29
male,49
male,27
male,55
male,29
male,26
male,37
female,35
female,46
male,85
male,25
male,48
male,56
male,49
male,49
male,45
male,35
female,25
male,68
male,27
female,27
male,38
male,39
male,36
male,65
female,29
male,59
male,45
male,29
male,55
male,27
male,37
male,26
male,29
female,28
male,49
male,45
male,48
male,39
male,30
male,29
male,27
male,36
male,56
male,36
male,30
male,46
male,50
male,25
male,38
male,25
male,70
male,39
male,37
male,39
male,65
male,26
male,37
male,26
male,36
male,30
female,29
female,47
male,37
male,46
male,30
female,38
male,37
female,26
male,36
male,30
male,39
male,50
male,55
male,47
female,38
female,30
male,47
male,45
male,45
male,30
male,46
male,29
male,57
female,49
male,29
female,28
male,47
female,29
male,35
male,46
female,29
male,26
male,37
female,27
female,40
female,56
male,57
male,46
female,45
male,35
male,36
male,38
female,39
male,37
female,30
female,65
male,45
male,35
female,30
female,57
female,27
male,39
female,30
female,36
male,26
male,48
male,26
female,28
male,69
male,77
female,26
female,39
female,25
male,28
male,47
male,45
male,110
male,47
male,40
male,28
female,39
male,47
female,40
female,45
male,28
female,39
female,38
male,30
male,35
male,36
male,39
male,37
male,25
male,50
male,38
male,26
male,56
male,25
male,37
male,46
male,70
male,35
male,39
female,36
male,39
male,45
male,36
male,38
female,30
male,56
male,28
male,49
male,56
male,40
female,30
male,29
male,36
female,39
male,30
male,46
female,28
female,36
female,37
female,35
male,36
male,65
male,55
male,38
male,59
male,36
male,30
female,46
female,38
female,48
male,37
male,48
male,40
male,35
male,37
male,55
male,55
female,40
female,45
male,45
male,45
female,25
male,38
male,35
female,29
male,38
male,47
male,38
male,50
male,30
female,29
female,70
female,47
female,50
female,30
male,40
male,38
male,55
male,46
female,36
male,36
female,30
male,39
female,60
male,36
female,25
female,57
male,37
male,60
female,29
male,37
male,27
female,29
male,56
male,30
male,27
male,25
female,36
male,60
male,39
female,50
female,30
female,29
male,75
female,37
male,39
male,46
male,29
male,70
male,50
female,46
female,55
male,48
female,27
male,35
female,30
male,40
female,27
male,30
male,50
female,39
female,35
male,37
male,56
male,47
male,39
male,39
male,65
female,27
male,56
male,50
male,46
female,70
male,38
female,36
female,56
male,36
female,28
female,49
female,27
male,45
male,47
female,47
female,40
male,50
male,37
male,30
male,40
male,67
female,48
female,30
female,29
female,28
male,48
male,77
male,30
male,47
female,60
male,39
female,45
female,40
male,58
male,30
male,66
female,35
male,46
male,45
male,27
female,25
female,35
female,37
female,40
male,37
female,29
male,36
male,58
male,59
male,70
male,47
male,36
male,46
male,48
female,29
female,35
male,37
male,35
female,29
male,35
female,26
male,26
male,47
female,28
male,30
male,39
male,36
male,28
female,27
male,50
male,38
male,55
male,27
male,47
male,39
male,50
male,27
male,36
male,45
male,35
female,39
female,25
male,37
male,56
female,28
male,58
female,48
male,59
male,49
male,35
male,47
male,37
male,38
male,65
female,38
male,46
male,67
female,36
male,48
male,36
female,45
female,26
male,40
male,37
female,110
female,25
male,76
male,39
male,56
male,36
female,25
female,25
female,30
male,38
female,38
female,55
male,45
male,29
female,30
male,70
female,55
male,27
male,56
female,57
male,27
female,69
male,30
male,40
female,45
female,40
male,29
male,37
male,37
male,38
male,40
male,77
male,38
male,28
female,46
male,45
male,28
female,29
male,46
male,35
male,45
male,36
female,35
male,48
male,40
male,35
male,39
female,37
female,38
female,56
male,67
male,65
female,36
male,47
female,36
male,40
female,36
female,39
male,47
female,26
female,30
male,60
female,30
female,40
female,26
male,27
male,59
male,65
female,40
male,68
female,75
female,38
female,35
female,35
male,49
male,78
female,27
male,49
male,50
male,38
male,40
female,40
male,58
male,37
male,30
female,39
female,29
female,28
female,36
male,50
female,35
male,37
male,65
female,25
male,37
male,58
male,77
male,38
male,39
female,37
female,36
female,25
male,45
female,27
male,28
female,35
male,28
male,56
male,36
male,40
female,35
male,27
male,40
female,37
female,28
male,57
female,67
male,79
female,29
male,38
male,56
male,48
male,35
female,35
female,36
male,57
male,38
female,29
female,27
male,29
male,40
female,36
female,37
male,49
male,68
female,25
male,48
male,76
male,37
male,57
female,36
female,39
male,36
male,45
male,37
female,27
male,46
male,36
female,36
male,40
male,58
female,49
male,38
female,40
male,35
male,39
male,38
female,46
male,40
female,26
male,86
male,36
male,47
female,28
female,29
female,30
male,78
male,30
male,49
female,36
female,27
male,40
female,38
female,29
male,30
female,37
male,37
male,40
female,30
male,58
male,77
male,57
female,37
male,36
male,55
female,27
male,56
male,40
male,40
male,27
male,35
female,36
male,35
female,35
female,30
female,30
female,38
male,36
male,40
female,30
female,30
female,35
female,40
female,27
male,39
male,38
male,47
male,56
female,30
female,28
female,30
male,68
male,60
female,30
female,39
male,49
male,48
male,50
female,40
female,40
female,39
male,69
female,69
male,28
female,36
female,40
female,37
male,40
female,26
male,39
female,59
male,39
male,66
male,38
male,38
male,47
female,37
male,35
male,39
male,48
female,30
male,55
male,48
female,35
male,39
female,38
male,28
male,48
male,65
male,46
male,48
female,39
female,40
male,48
male,58
male,40
male,36
female,30
male,36
male,39
male,47
female,30
male,55
female,50
male,38
female,38
male,58
male,47
male,40
male,35
male,40
female,48
male,67
female,40
male,45
male,40
female,45
male,26
male,37
female,29
female,45
male,40
female,36
male,48
female,28
female,30
male,48
male,40
female,36
female,58
male,75
male,37
male,69
male,35
male,47
female,40
male,35
male,59
male,39
male,37
male,50
female,48
female,29
male,47
male,35
female,50
female,30
male,36
male,40
female,45
female,55
male,49
male,35
female,66
male,67
male,77
male,35
female,36
male,36
female,29
female,35
female,29
female,68
male,29
female,29
female,38
male,49
male,48
male,38
male,36
male,47
male,37
male,37
male,40
female,40
male,37
male,76
female,30
male,39
male,46
male,65
male,36
male,70
male,38
female,35
male,55
female,28
female,56
female,27
male,50
male,38
female,29
male,70
male,40
female,29
male,80
female,29
male,36
female,30
male,45
female,40
male,38
male,37
female,66
female,35
female,39
male,55
female,45
female,35
male,36
female,50
male,35
male,47
male,39
male,38
female,30
male,37
female,35
male,35
female,30
female,28
female,48
male,38
male,50
female,35
female,50
female,37
female,39
male,77
male,60
female,38
female,37
male,36
male,39
male,35
female,45
male,36
male,50
female,45
male,45
male,38
male,38
male,37
male,45
male,40
male,27
female,38
female,36
male,45
female,38
female,46
male,26
female,49
male,55
male,36
female,48
female,29
female,35
male,65
female,37
female,40
male,47
female,35
male,57
female,46
male,40
female,37
male,46
male,35
female,40
male,40
male,55
female,36
female,37
male,29
female,46
female,36
male,56
female,57
male,30
female,29
male,50
male,50
male,36
male,38
male,49
female,38
male,40
female,39
male,40
male,76
male,56
female,50
male,50
male,36
male,48
male,29
male,39
male,46
female,30
female,36
male,37
male,45
male,36
female,36
female,45
female,30
male,45
female,39
male,47
female,36
female,39
male,47
male,46
male,37
male,36
male,56
female,36
male,35
male,48
female,46
male,55
male,49
male,65
male,39
male,98
male,48
male,45
female,36
male,35
male,38
female,39
male,47
male,36
male,57
female,28
male,36
male,59
female,38
male,36
male,39
male,39
male,99
male,36
male,49
female,56
male,39
female,47
female,45
male,37
male,55
male,57
male,65
male,38
male,48
male,40
male,48
male,40
male,48
male,37
male,49
male,28
male,108
male,46
male,38
male,40
male,65
female,28
female,29
male,60
male,47
male,109
male,55
male,45
male,38
female,39
male,108
female,29
male,47
male,40
male,46
female,38
male,60
female,28
male,6
female,36
male,60
female,48
female,38
male,48
male,55
female,17
female,29
male,45
female,40
female,36
female,39
male,46
male,37
male,57
female,35
male,55
male,45
female,36
male,36
male,57
male,27
female,26
male,40
male,39
male,59
female,45
female,28
male,38
male,36
male,38
male,39
male,45
male,38
male,30
male,38
male,38
female,35
male,29
male,38
male,39
male,39
female,36
male,50
male,58
female,39
female,50
female,38
male,38
female,38
male,39
male,38
female,37
male,57
male,39
male,36
male,37
male,49
male,39
female,25
male,39
male,39
female,50
male,17
male,40
female,37
female,40
male,28
male,47
male,38
male,58
male,28
male,39
male,50
female,47
male,49
male,45
male,37
male,55
male,68
male,36
male,49
female,47
male,36
male,49
male,49
female,30
male,36
female,48
male,50
male,38
female,36
male,38
female,38
male,46
male,46
male,35
male,49
male,45
male,45
male,56
male,37
male,48
female,29
male,46
male,30
female,36
male,47
male,29
male,19
male,40
male,38
male,38
male,60
female,36
male,56
male,39
male,39
male,47
male,39
female,35
male,65
male,39
male,37
female,29
male,35
male,48
male,46
female,45
male,45
female,48
male,35
female,39
male,45
male,35
female,37
female,45
male,35
female,36
female,37
female,36
male,58
male,49
male,35
female,28
female,29
male,45
male,45
male,29
male,39
male,45
male,39
male,39
male,35
female,37
male,56
male,76
female,107
male,38
male,37
male,45
female,36
male,45
male,38
male,37
male,77
male,50
male,38
male,25
male,75
male,35
male,46
male,36
male,47
male,56
male,47
male,36
male,37
male,37
male,45
male,26
female,57
female,35
male,49
female,38
male,30
male,39
male,30
female,66
male,29
male,45
male,50
male,45
female,40
male,56
male,46
female,36
male,37
male,46
male,58
male,37
male,35
female,48
female,47
male,46
female,57
male,48
female,40
male,30
female,47
male,49
male,58
female,30
male,40
female,46
female,68
male,27
male,26
female,65
female,29
male,56
male,59
male,46
male,40
male,57
female,55
male,36
male,39
male,28
male,58
male,37
male,26
male,37
female,39
male,39
female,35
male,39
male,35
male,36
female,30
female,28
male,38
female,49
male,36
female,36
male,38
male,48
male,39
male,37
female,36
male,45
female,38
female,28
female,39
male,35
male,29
male,48
male,37
male,57
female,35
male,58
female,49
male,39
female,47
male,37
male,66
female,38
male,40
female,68
male,37
male,55
male,49
male,50
female,40
female,48
male,60
male,55
female,37
male,49
male,66
female,37
male,35
male,59
male,25
male,38
male,57
male,57
male,40
male,40
male,36
male,70
male,35
male,45
male,37
male,49
male,47
male,47
male,27
male,25
male,47
female,25
female,46
female,47
male,68
male,47
male,29
male,38
male,55
male,47
male,38
female,36
male,26
male,46
male,37
female,36
male,59
male,50
male,39
male,55
male,59
male,36
male,27
male,35
female,39
male,46
male,39
male,65
male,48
male,40
male,50
male,29
male,56
male,37
male,35
female,39
male,49
male,40
male,39
male,40
male,55
male,69
male,47
male,38
male,45
male,48
female,36
male,38
female,37
male,45
male,28
female,36
male,37
male,38
male,29
female,35
female,39
female,29
female,39
male,36
male,18
male,36
female,48
male,28
female,39
female,47
male,50
female,48
female,25
male,47
male,39
male,18
male,30
female,26
female,55
male,46
female,55
male,49
male,35
male,70
male,70
male,27
male,39
male,45
male,37
male,50
male,67
male,38
male,66
male,37
male,30
male,50
male,70
male,35
male,48
male,37
male,50
male,46
male,50
male,30
male,35
male,49
male,35
male,68
female,35
male,40
male,39
male,65
female,17
female,47
male,45
male,37
male,45
male,38
female,47
male,56
female,29
female,39
female,47
male,35
female,56
male,38
male,59
male,46
female,37
female,39
male,39
male,40
female,36
male,67
male,50
male,26
male,25
male,69
male,38
male,28
male,56
male,46
female,35
male,47
female,29
male,30
male,50
male,36
female,39
male,45
female,37
male,58
female,29
male,36
male,35
male,36
male,55
male,29
male,46
male,30
male,67
male,29
male,27
male,38
female,46
female,26
female,37
male,26
female,45
male,36
female,26
male,39
male,60
male,50
male,38
male,78
male,56
male,45
female,38
female,27
male,109
male,79
male,36
male,28
male,47
female,30
male,38
female,36
male,60
male,38
female,37
male,28
male,36
female,27
female,36
male,38
male,38
male,36
female,40
female,39
male,30
male,35
female,39
female,38
female,36
male,37
male,35
female,38
male,57
male,38
male,50
female,39
female,49
male,59
female,45
female,38
female,35
male,37
male,27
male,77
male,30
male,48
male,49
male,36
male,20
male,55
male,39
male,35
male,47
male,37
male,47
male,27
female,20
female,25
male,47
male,78
female,48
female,17
male,77
male,18
female,37
female,98
male,19
male,18
male,47
male,38
male,28
female,36
male,60
female,27
male,17
male,18
male,45
male,30
male,37
male,38
male,47
male,35
male,39
male,40
male,37
female,45
male,38
male,36
male,25
male,47
male,58
male,39
male,29
male,50
male,36
female,20
male,40
male,88
male,50
female,46
male,39
male,47
female,28
male,29
male,27
female,28
female,19
female,19
female,35
female,47
male,17
male,36
male,37
female,14
male,27
male,86
male,48
female,66
male,45
female,37
female,26
male,29
male,20
male,45
male,40
male,26
female,25
male,20
male,46
male,56
female,38
female,20
male,55
male,47
female,30
male,70
female,68
male,37
male,29
male,36
male,39
male,37
male,36
female,30
female,56
female,17
male,35
female,27
female,47
male,36
male,40
male,29
female,36
male,47
female,35
female,18
male,26
female,36
male,36
male,66
female,29
male,40
male,48
male,75
female,29
male,50
male,37
male,47
male,40
male,36
male,37
male,28
female,16
male,18
male,19
male,37
male,26
male,16
male,55
male,25
female,25
male,14
male,47
male,25
female,28
male,40
male,39
female,50
male,48
female,39
female,38
male,20
male,26
female,9
female,46
male,45
female,49
female,39
male,38
male,27
male,39
male,28
female,50
female,20
male,27
male,35
male,66
female,28
male,25
male,46
male,50
male,47
male,26
male,20
male,57
female,49
female,39
male,27
male,66
female,26
male,40
male,45
male,55
male,45
male,49
male,38
male,50
female,27
male,49
male,27
male,13
male,25
female,56
male,40
male,45
male,28
male,35
female,35
female,35
female,25
male,27
female,30
male,17
female,30
male,39
male,38
male,40
male,49
male,98
male,38
female,30
female,29
male,30
male,49
female,56
male,68
male,47
female,25
male,47
male,58
female,47
male,37
male,45
male,29
female,60
female,37
male,46
male,25
male,36
male,50
female,97
male,59
female,36
female,47
female,30
male,20
male,69
female,37
male,37
male,48
male,47
male,28
female,47
male,55
male,67
female,60
